ID	FORM_ID	DOCULECT	DOCULECT_ID	CONCEPT	CONCEPT_ID	VALUE	FORM	BORROWING
250915	280-1-830-1	Pacahuara	280	smoke (noun)	1-830	ko'ʔina	ko'ʔina	
250916	280-1-840-1	Pacahuara	280	ashes	1-840	'mišpo	'mišpo	
250917	280-1-880-1	Pacahuara	280	firewood	1-880	'kařo	'kařo	
250918	280-2-210-1	Pacahuara	280	man (vs. woman)	2-210	'honi	'honi	
250919	280-2-220-1	Pacahuara	280	woman	2-220	'yoṣ̌a	'yoṣ̌a	
250920	280-2-280-1	Pacahuara	280	infant, baby	2-280	'wakɨ 'pistia	'wakɨ 'pistia	
250921	280-2-310-1	Pacahuara	280	husband	2-310	'wɨnɨ	'wɨnɨ	
250922	280-2-320-1	Pacahuara	280	wife	2-320	ʔa'wini	ʔa'wini	
250923	280-2-350-1	Pacahuara	280	father	2-350	'ɨpa, 'ʔɨpa	'ɨpa	
250924	280-2-350-2	Pacahuara	280	father	2-350	'ɨpa, 'ʔɨpa	'ʔɨpa	
250925	280-2-360-1	Pacahuara	280	mother	2-360	'kai	'kai	
250926	280-2-910-1	Pacahuara	280	I	2-910	'ɨa	'ɨa	
250927	280-2-930-1	Pacahuara	280	he/she/it	2-930	'haa	'haa	
250928	280-3-550-1	Pacahuara	280	chicken	3-550	pati'aři	pati'aři	
250929	280-3-580-1	Pacahuara	280	nest	3-580	'naʔa	'naʔa	
250930	280-3-581-1	Pacahuara	280	bird	3-581	'isko	'isko	
250931	280-3-586-1	Pacahuara	280	vulture	3-586	po'iko	po'iko	
250932	280-3-592-1	Pacahuara	280	parrot	3-592	'wawa	'wawa	
250933	280-3-596-1	Pacahuara	280	owl	3-596	'popo	'popo	
250934	280-3-650-1	Pacahuara	280	fish	3-650	sa'nino; 'woɨ	sa'nino	
250935	280-3-650-2	Pacahuara	280	fish	3-650	sa'nino; 'woɨ	'woɨ	
250936	280-3-750-1	Pacahuara	280	deer	3-750	'čaṣ̌o	'čaṣ̌o	
250937	280-3-810-1	Pacahuara	280	insect	3-810	wɨ'oso	wɨ'oso	
250938	280-3-823-1	Pacahuara	280	wasp	3-823	'wina	'wina	
250939	280-3-831-1	Pacahuara	280	sandfly (midge), gnat	3-831	'šio, 'čio	'šio	
250940	280-3-831-2	Pacahuara	280	sandfly (midge), gnat	3-831	'šio, 'čio	'čio	
250941	280-3-832-1	Pacahuara	280	mosquito	3-832	'wii	'wii	
250942	280-3-950-1	Pacahuara	280	frog	3-950	wɨṣ̌ko	wɨṣ̌ko	
250943	280-3-980-1	Pacahuara	280	turtle	3-980	'ṣ̌awɨ	'ṣ̌awɨ	
250944	280-4-120-1	Pacahuara	280	skin, hide	4-120	'wiči	'wiči	
250945	280-4-140-1	Pacahuara	280	hair (head)	4-140	'woo	'woo	
250946	280-4-142-1	Pacahuara	280	beard	4-142	'kɨni	'kɨni	
250947	280-4-150-1	Pacahuara	280	blood	4-150	'himi	'himi	
250948	280-4-160-1	Pacahuara	280	bone	4-160	'ṣ̌ao	'ṣ̌ao	
250949	280-4-200-1	Pacahuara	280	head	4-200	'mapo	'mapo	
250950	280-4-208-1	Pacahuara	280	cheek	4-208	'tamo	'tamo	
250951	280-4-210-1	Pacahuara	280	eye	4-210	'wɨřo	'wɨřo	
250952	280-4-220-1	Pacahuara	280	ear	4-220	'paʔoki	'paʔoki	
250953	280-4-230-1	Pacahuara	280	nose	4-230	řɨ'kina	řɨ'kina	
250954	280-4-240-1	Pacahuara	280	mouth	4-240	kɨ'wɨči	kɨ'wɨči	
250955	280-4-260-1	Pacahuara	280	tongue	4-260	'hana	'hana	
250956	280-4-270-1	Pacahuara	280	tooth	4-270	'ṣ̌ɨna	'ṣ̌ɨna	
250957	280-4-310-1	Pacahuara	280	arm	4-310	po'yana	po'yana	
250958	280-4-330-1	Pacahuara	280	hand	4-330	mɨ'kɨna	mɨ'kɨna	
250959	280-4-350-1	Pacahuara	280	leg	4-350	'wiko	'wiko	
250960	280-4-370-1	Pacahuara	280	foot	4-370	'taʔɨ	'taʔɨ	
250961	280-4-440-1	Pacahuara	280	heart	4-440	howi'ti	howi'ti	
250962	280-4-441-1	Pacahuara	280	lung	4-441	'taṣ̌a	'taṣ̌a	
250963	280-4-450-1	Pacahuara	280	liver	4-450	'taka	'taka	
250964	280-5-140-1	Pacahuara	280	hunger	5-140	paṣ̌na'hai	paṣ̌na'hai	
250965	280-5-550-1	Pacahuara	280	meal, flour	5-550	'moto	'moto	
250966	280-5-710-1	Pacahuara	280	fruit	5-710	'kɨo	'kɨo	
250967	280-5-970-1	Pacahuara	280	egg	5-970	'wači	'wači	
250968	280-6-240-1	Pacahuara	280	cotton	6-240	waṣ̌'mɨna	waṣ̌'mɨna	
250969	280-6-760-1	Pacahuara	280	bead	6-760	'kisi	'kisi	
250970	280-7-120-1	Pacahuara	280	house	7-120	'ṣ̌owo	'ṣ̌owo	
250971	280-8-120-1	Pacahuara	280	field (for cultivation)	8-120	'wai	'wai	
250972	280-8-470-1	Pacahuara	280	maize, corn	8-470	'ṣ̌ɨki	'ṣ̌ɨki	
250973	280-8-540-1	Pacahuara	280	root	8-540	ta'pono	ta'pono	
250974	280-8-560-1	Pacahuara	280	leaf	8-560	'pɨʔi	'pɨʔi	
250975	280-8-570-1	Pacahuara	280	flower	8-570	'hoa; řeṣ̌'pana	'hoa	
250976	280-8-570-2	Pacahuara	280	flower	8-570	'hoa; řeṣ̌'pana	řeṣ̌'pana	
250977	280-8-600-1	Pacahuara	280	tree	8-600	'hiwi	'hiwi	
250978	280-8-810-1	Pacahuara	280	palm tree	8-810	'koti	'koti	
250979	280-8-920-1	Pacahuara	280	tapioca, manioc, cassava	8-920	'ac̷a	'ac̷a	
250980	280-9-110-1	Pacahuara	280	do, make	9-110	i'wɨ	i'wɨ	
250981	280-9-190-1	Pacahuara	280	rope, cord	9-190	'taška	'taška	
250982	280-9-220-1	Pacahuara	280	cut	9-220	'kɨɨsakia	'kɨɨsakia	
250983	280-9-250-1	Pacahuara	280	ax	9-250	[hača]	hača	1
250984	280-9-270-1	Pacahuara	280	split	9-270	ma'tošmaki	ma'tošmaki	
250985	280-9-360-1	Pacahuara	280	wash	9-360	'aši	'aši	
250986	280-9-780-1	Pacahuara	280	netbag	9-780	'sota	'sota	
250987	280-10-831-1	Pacahuara	280	canoe	10-831	'noti	'noti	
250988	280-12-440-1	Pacahuara	280	far (adv)	12-440	nɨ'ama	nɨ'ama	
250989	280-12-560-1	Pacahuara	280	small, little	12-560	'mišni	'mišni	
250990	280-12-850-1	Pacahuara	280	hole	12-850	'kini	'kini	
250991	280-13-20-1	Pacahuara	280	two	13-20	ra'wɨ	ra'wɨ	
250992	280-14-410-1	Pacahuara	280	day	14-410	'waři	'waři	
250993	280-15-350-1	Pacahuara	280	sweet	15-350	tɨ'ɨ	tɨ'ɨ	
250994	280-15-510-1	Pacahuara	280	see	15-510	his'pa, 'hisna	his'pa	
250995	280-15-510-2	Pacahuara	280	see	15-510	his'pa, 'hisna	'hisna	
250996	280-15-550-1	Pacahuara	280	show	15-550	hi-'maki	hi-'maki	
250997	280-15-640-1	Pacahuara	280	white	15-640	'hoṣ̌o	'hoṣ̌o	
250998	280-15-660-1	Pacahuara	280	red	15-660	'šini	'šini	
250999	280-15-780-1	Pacahuara	280	sharp	15-780	'ɨika	'ɨika	
251000	280-15-810-1	Pacahuara	280	heavy	15-810	'iwɨ	'iwɨ	
251001	281-1-100-1	Shipibo-Conibo	281	world	1-100	nɨtɨ	nɨtɨ	
251002	281-1-210-1	Shipibo-Conibo	281	earth, land	1-210	ma-i	ma-i	
251003	281-1-213-1	Shipibo-Conibo	281	dust	1-213	poto; mai-poto	poto	
251004	281-1-213-2	Shipibo-Conibo	281	dust	1-213	poto; mai-poto	mai-poto	
251005	281-1-214-1	Shipibo-Conibo	281	mud	1-214	čawa-ti	čawa-ti	
251006	281-1-215-1	Shipibo-Conibo	281	sand	1-215	ma-ši	ma-ši	
251007	281-1-220-1	Shipibo-Conibo	281	mountain, hill	1-220	ma-nã; mato; animanã	ma-nã	
251008	281-1-220-2	Shipibo-Conibo	281	mountain, hill	1-220	ma-nã; mato; animanã	mato	
251009	281-1-220-3	Shipibo-Conibo	281	mountain, hill	1-220	ma-nã; mato; animanã	animanã	
251010	281-1-222-1	Shipibo-Conibo	281	cliff, precipice	1-222	kɨ-to	kɨ-to	
251011	281-1-230-1	Shipibo-Conibo	281	plain, field	1-230	ṣ̌aβa	ṣ̌aβa	
251012	281-1-250-1	Shipibo-Conibo	281	island	1-250	nasi	nasi	
251013	281-1-270-1	Shipibo-Conibo	281	shore	1-270	maši	maši	
251014	281-1-280-1	Shipibo-Conibo	281	cave	1-280	kini; manã-kini	kini	
251015	281-1-280-2	Shipibo-Conibo	281	cave	1-280	kini; manã-kini	manã-kini	
251016	281-1-310-1	Shipibo-Conibo	281	water	1-310	hɨnɨ; õpaṣ̌; na-; nɨ-	hɨnɨ	
251017	281-1-310-2	Shipibo-Conibo	281	water	1-310	hɨnɨ; õpaṣ̌; na-; nɨ-	õpaṣ̌	
251018	281-1-310-3	Shipibo-Conibo	281	water	1-310	hɨnɨ; õpaṣ̌; na-; nɨ-	na-	
251019	281-1-310-4	Shipibo-Conibo	281	water	1-310	hɨnɨ; õpaṣ̌; na-; nɨ-	nɨ-	
251020	281-1-324-1	Shipibo-Conibo	281	foam	1-324	βakoṣ̌; βakoṣ̌-ati; makaš	βakoṣ̌	
251021	281-1-324-2	Shipibo-Conibo	281	foam	1-324	βakoṣ̌; βakoṣ̌-ati; makaš	βakoṣ̌-ati	
251022	281-1-324-3	Shipibo-Conibo	281	foam	1-324	βakoṣ̌; βakoṣ̌-ati; makaš	makaš	
251023	281-1-329-1	Shipibo-Conibo	281	ocean	1-329	aniparo	aniparo	
251024	281-1-330-1	Shipibo-Conibo	281	lake	1-330	iã; hɨnɨ	iã	
251025	281-1-330-2	Shipibo-Conibo	281	lake	1-330	iã; hɨnɨ	hɨnɨ	
251026	281-1-341-1	Shipibo-Conibo	281	lagoon	1-341	iã; hɨnɨ	iã	
251027	281-1-341-2	Shipibo-Conibo	281	lagoon	1-341	iã; hɨnɨ	hɨnɨ	
251028	281-1-350-1	Shipibo-Conibo	281	wave	1-350	βɨčõ	βɨčõ	
251029	281-1-360-1	Shipibo-Conibo	281	river, stream, brook	1-360	paro; wɨã; βai	paro	
251030	281-1-360-2	Shipibo-Conibo	281	river, stream, brook	1-360	paro; wɨã; βai	wɨã	
251031	281-1-360-3	Shipibo-Conibo	281	river, stream, brook	1-360	paro; wɨã; βai	βai	
251032	281-1-362-1	Shipibo-Conibo	281	whirlpool	1-362	samã	samã	
251033	281-1-370-1	Shipibo-Conibo	281	spring, well	1-370	čãtomari	čãtomari	
251034	281-1-390-1	Shipibo-Conibo	281	waterfall	1-390	hɨnɨ maanai	hɨnɨ maanai	
251035	281-1-410-1	Shipibo-Conibo	281	woods, forest	1-410	maniš; βõko; nii	maniš	
251036	281-1-410-2	Shipibo-Conibo	281	woods, forest	1-410	maniš; βõko; nii	βõko	
251037	281-1-410-3	Shipibo-Conibo	281	woods, forest	1-410	maniš; βõko; nii	nii	
251038	281-1-420-1	Shipibo-Conibo	281	tree (cf 08.600)	1-420	hiwi	hiwi	
251039	281-1-430-1	Shipibo-Conibo	281	wood	1-430	hiwi	hiwi	
251040	281-1-440-1	Shipibo-Conibo	281	stone, rock	1-440	makã; maṣ̌aṣ̌	makã	
251041	281-1-440-2	Shipibo-Conibo	281	stone, rock	1-440	makã; maṣ̌aṣ̌	maṣ̌aṣ̌	
251042	281-1-450-1	Shipibo-Conibo	281	earthquake	1-450	niwã	niwã	
251043	281-1-510-1	Shipibo-Conibo	281	sky	1-510	nai	nai	
251044	281-1-520-1	Shipibo-Conibo	281	sun	1-520	βari	βari	
251045	281-1-530-1	Shipibo-Conibo	281	moon	1-530	oṣ̌ɨ	oṣ̌ɨ	
251046	281-1-540-1	Shipibo-Conibo	281	star	1-540	wištĩ	wištĩ	
251047	281-1-550-1	Shipibo-Conibo	281	lightning	1-550	kana	kana	
251048	281-1-560-1	Shipibo-Conibo	281	thunder	1-560	ririiti; tirĩ iti	ririiti	
251049	281-1-560-2	Shipibo-Conibo	281	thunder	1-560	ririiti; tirĩ iti	tirĩ iti	
251050	281-1-570-1	Shipibo-Conibo	281	lightning (as striking)	1-570	kana	kana	
251051	281-1-580-1	Shipibo-Conibo	281	storm	1-580	niwɨ ɨwa	niwɨ ɨwa	
251052	281-1-590-1	Shipibo-Conibo	281	rainbow	1-590	čirapa; nawã βai	čirapa	
251053	281-1-590-2	Shipibo-Conibo	281	rainbow	1-590	čirapa; nawã βai	nawã βai	
251054	281-1-610-1	Shipibo-Conibo	281	light (noun)	1-610	tɨnati; tiriti	tɨnati	
251055	281-1-610-2	Shipibo-Conibo	281	light (noun)	1-610	tɨnati; tiriti	tiriti	
251056	281-1-620-1	Shipibo-Conibo	281	darkness	1-620	yamɨ	yamɨ	
251057	281-1-630-1	Shipibo-Conibo	281	shade, shadow	1-630	ota; βɨi; kaya; wɨa	ota	
251058	281-1-630-2	Shipibo-Conibo	281	shade, shadow	1-630	ota; βɨi; kaya; wɨa	βɨi	
251059	281-1-630-3	Shipibo-Conibo	281	shade, shadow	1-630	ota; βɨi; kaya; wɨa	kaya	
251060	281-1-630-4	Shipibo-Conibo	281	shade, shadow	1-630	ota; βɨi; kaya; wɨa	wɨa	
251061	281-1-640-1	Shipibo-Conibo	281	dew	1-640	niβi	niβi	
251062	281-1-710-1	Shipibo-Conibo	281	air	1-710	niwɨ; manaõ	niwɨ	
251063	281-1-710-2	Shipibo-Conibo	281	air	1-710	niwɨ; manaõ	manaõ	
251064	281-1-720-1	Shipibo-Conibo	281	wind	1-720	niwɨ; niwɨaβa; niwɨ̃ ɨwa	niwɨ	
251065	281-1-720-2	Shipibo-Conibo	281	wind	1-720	niwɨ; niwɨaβa; niwɨ̃ ɨwa	niwɨaβa	
251066	281-1-720-3	Shipibo-Conibo	281	wind	1-720	niwɨ; niwɨaβa; niwɨ̃ ɨwa	niwɨ̃ ɨwa	
251067	281-1-730-1	Shipibo-Conibo	281	cloud	1-730	koĩ; čoma	koĩ	
251068	281-1-730-2	Shipibo-Conibo	281	cloud	1-730	koĩ; čoma	čoma	
251069	281-1-740-1	Shipibo-Conibo	281	fog	1-740	wišnĩ	wišnĩ	
251070	281-1-750-1	Shipibo-Conibo	281	rain (noun)	1-750	oi βɨti	oi βɨti	
251071	281-1-760-1	Shipibo-Conibo	281	snow (noun)	1-760	oiṣ̌ɨwa	oiṣ̌ɨwa	
251072	281-1-770-1	Shipibo-Conibo	281	ice	1-770	[iiro]	iiro	1
251073	281-1-810-1	Shipibo-Conibo	281	fire	1-810	čii	čii	
251074	281-1-830-1	Shipibo-Conibo	281	smoke (noun)	1-830	koĩ; čii-koĩ	koĩ	
251075	281-1-830-2	Shipibo-Conibo	281	smoke (noun)	1-830	koĩ; čii-koĩ	čii-koĩ	
251076	281-1-840-1	Shipibo-Conibo	281	ashes	1-840	čii-mapo	čii-mapo	
251077	281-1-841-1	Shipibo-Conibo	281	embers	1-841	c̷isto	c̷isto	
251078	281-1-851-1	Shipibo-Conibo	281	burn (vb trans)	1-851	mɨnoti; mɨšoati; tiriti	mɨnoti	
251079	281-1-851-2	Shipibo-Conibo	281	burn (vb trans)	1-851	mɨnoti; mɨšoati; tiriti	mɨšoati	
251080	281-1-851-3	Shipibo-Conibo	281	burn (vb trans)	1-851	mɨnoti; mɨšoati; tiriti	tiriti	
251081	281-1-852-1	Shipibo-Conibo	281	burn (vb intrans)	1-852	kɨtɨti; ṣ̌anati; tiriti	kɨtɨti	
251082	281-1-852-2	Shipibo-Conibo	281	burn (vb intrans)	1-852	kɨtɨti; ṣ̌anati; tiriti	ṣ̌anati	
251083	281-1-852-3	Shipibo-Conibo	281	burn (vb intrans)	1-852	kɨtɨti; ṣ̌anati; tiriti	tiriti	
251084	281-1-861-1	Shipibo-Conibo	281	extinguish	1-861	nokaa-ti; noka-ti	nokaa-ti	
251085	281-1-861-2	Shipibo-Conibo	281	extinguish	1-861	nokaa-ti; noka-ti	noka-ti	
251086	281-1-870-1	Shipibo-Conibo	281	match (noun)	1-870	[hosporo]	hosporo	1
251087	281-1-880-1	Shipibo-Conibo	281	firewood	1-880	karo	karo	
251088	281-1-890-1	Shipibo-Conibo	281	charcoal	1-890	c̷istɨ	c̷istɨ	
251089	281-2-100-1	Shipibo-Conibo	281	person, human being	2-100	honi	honi	
251090	281-2-210-1	Shipibo-Conibo	281	man (vs. woman)	2-210	βɨ̃βo	βɨ̃βo	
251091	281-2-220-1	Shipibo-Conibo	281	woman	2-220	aĩβo	aĩβo	
251092	281-2-230-1	Shipibo-Conibo	281	male	2-230	βɨ̃βo; βɨnɨ	βɨ̃βo	
251093	281-2-230-2	Shipibo-Conibo	281	male	2-230	βɨ̃βo; βɨnɨ	βɨnɨ	
251094	281-2-250-1	Shipibo-Conibo	281	boy	2-250	βakɨ-βɨ̃βo; ranõ	βakɨ-βɨ̃βo	
251095	281-2-250-2	Shipibo-Conibo	281	boy	2-250	βakɨ-βɨ̃βo; ranõ	ranõ	
251096	281-2-251-1	Shipibo-Conibo	281	young man (adolescent)	2-251	yosi; βakɨ-ranõ	yosi	
251097	281-2-251-2	Shipibo-Conibo	281	young man (adolescent)	2-251	yosi; βakɨ-ranõ	βakɨ-ranõ	
251098	281-2-260-1	Shipibo-Conibo	281	girl	2-260	aĩβo-βakɨ; čiβa; čimĩ	aĩβo-βakɨ	
251099	281-2-260-2	Shipibo-Conibo	281	girl	2-260	aĩβo-βakɨ; čiβa; čimĩ	čiβa	
251100	281-2-260-3	Shipibo-Conibo	281	girl	2-260	aĩβo-βakɨ; čiβa; čimĩ	čimĩ	
251101	281-2-261-1	Shipibo-Conibo	281	young woman (adolescent)	2-261	ṣ̌õtako	ṣ̌õtako	
251102	281-2-270-1	Shipibo-Conibo	281	child	2-270	βakɨ; βakɨ-šoko; čiβa	βakɨ	
251103	281-2-270-2	Shipibo-Conibo	281	child	2-270	βakɨ; βakɨ-šoko; čiβa	βakɨ-šoko	
251104	281-2-270-3	Shipibo-Conibo	281	child	2-270	βakɨ; βakɨ-šoko; čiβa	čiβa	
251105	281-2-280-1	Shipibo-Conibo	281	infant, baby	2-280	βakɨ-šoko	βakɨ-šoko	
251106	281-2-310-1	Shipibo-Conibo	281	husband	2-310	βɨnɨ	βɨnɨ	
251107	281-2-320-1	Shipibo-Conibo	281	wife	2-320	awĩ	awĩ	
251108	281-2-330-1	Shipibo-Conibo	281	marry	2-330	wano-ti; βɨno-ti	wano-ti	
251109	281-2-330-2	Shipibo-Conibo	281	marry	2-330	wano-ti; βɨno-ti	βɨno-ti	
251110	281-2-340-1	Shipibo-Conibo	281	marriage, wedding	2-340	wanoti	wanoti	
251111	281-2-350-1	Shipibo-Conibo	281	father	2-350	papa	papa	
251112	281-2-360-1	Shipibo-Conibo	281	mother	2-360	tita	tita	
251113	281-2-370-1	Shipibo-Conibo	281	parents	2-370	aniβo; rarɨβo	aniβo	
251114	281-2-370-2	Shipibo-Conibo	281	parents	2-370	aniβo; rarɨβo	rarɨβo	
251115	281-2-380-1	Shipibo-Conibo	281	married man	2-380	βɨnoya	βɨnoya	
251116	281-2-410-1	Shipibo-Conibo	281	son	2-410	βakɨ	βakɨ	
251117	281-2-420-1	Shipibo-Conibo	281	daughter	2-420	ini	ini	
251118	281-2-430-1	Shipibo-Conibo	281	offspring (son or daughter)	2-430	βakɨ	βakɨ	
251119	281-2-444-1	Shipibo-Conibo	281	older brother	2-444	hoči	hoči	
251120	281-2-445-1	Shipibo-Conibo	281	younger brother	2-445	čio	čio	
251121	281-2-454-1	Shipibo-Conibo	281	older sister	2-454	čipi	čipi	
251122	281-2-456-1	Shipibo-Conibo	281	sibling	2-456	poi	poi	
251123	281-2-460-1	Shipibo-Conibo	281	grandfather	2-460	papa-yosi; yosi-šoko	papa-yosi	
251124	281-2-460-2	Shipibo-Conibo	281	grandfather	2-460	papa-yosi; yosi-šoko	yosi-šoko	
251125	281-2-461-1	Shipibo-Conibo	281	old man	2-461	yosi	yosi	
251126	281-2-470-1	Shipibo-Conibo	281	grandmother	2-470	tita-yo-ṣ̌ã	tita-yo-ṣ̌ã	
251127	281-2-471-1	Shipibo-Conibo	281	old woman	2-471	yo-ṣ̌ã; ṣ̌ano	yo-ṣ̌ã	
251128	281-2-471-2	Shipibo-Conibo	281	old woman	2-471	yo-ṣ̌ã; ṣ̌ano	ṣ̌ano	
251129	281-2-480-1	Shipibo-Conibo	281	grandson	2-480	βaβa	βaβa	
251130	281-2-490-1	Shipibo-Conibo	281	granddaughter	2-490	βaβa	βaβa	
251131	281-2-510-1	Shipibo-Conibo	281	uncle	2-510	koka; epa	koka	
251132	281-2-510-2	Shipibo-Conibo	281	uncle	2-510	koka; epa	epa	
251133	281-2-511-1	Shipibo-Conibo	281	mother's brother	2-511	koka	koka	
251134	281-2-520-1	Shipibo-Conibo	281	aunt	2-520	waa-ta; waa; yaya; nači	waa-ta	
251135	281-2-520-2	Shipibo-Conibo	281	aunt	2-520	waa-ta; waa; yaya; nači	waa	
251136	281-2-520-3	Shipibo-Conibo	281	aunt	2-520	waa-ta; waa; yaya; nači	yaya	
251137	281-2-520-4	Shipibo-Conibo	281	aunt	2-520	waa-ta; waa; yaya; nači	nači	
251138	281-2-530-1	Shipibo-Conibo	281	nephew	2-530	koko	koko	
251139	281-2-540-1	Shipibo-Conibo	281	niece	2-540	ini; noṣ̌a; pia	ini	
251140	281-2-540-2	Shipibo-Conibo	281	niece	2-540	ini; noṣ̌a; pia	noṣ̌a	
251141	281-2-540-3	Shipibo-Conibo	281	niece	2-540	ini; noṣ̌a; pia	pia	
251142	281-2-550-1	Shipibo-Conibo	281	cousin	2-550	rãčo; hõčo; poi	rãčo	
251143	281-2-550-2	Shipibo-Conibo	281	cousin	2-550	rãčo; hõčo; poi	hõčo	
251144	281-2-550-3	Shipibo-Conibo	281	cousin	2-550	rãčo; hõčo; poi	poi	
251145	281-2-560-1	Shipibo-Conibo	281	ancestors	2-560	moaβo; yosi; rɨkɨ̃	moaβo	
251146	281-2-560-2	Shipibo-Conibo	281	ancestors	2-560	moaβo; yosi; rɨkɨ̃	yosi	
251147	281-2-560-3	Shipibo-Conibo	281	ancestors	2-560	moaβo; yosi; rɨkɨ̃	rɨkɨ̃	
251148	281-2-610-1	Shipibo-Conibo	281	father-in-law (of a man)	2-610	koka; rayos	koka	
251149	281-2-610-2	Shipibo-Conibo	281	father-in-law (of a man)	2-610	koka; rayos	rayos	
251150	281-2-620-1	Shipibo-Conibo	281	mother-in-law (of a man)	2-620	rayos	rayos	
251151	281-2-630-1	Shipibo-Conibo	281	son-in-law (of a man)	2-630	rayos	rayos	
251152	281-2-640-1	Shipibo-Conibo	281	daughter-in-law (of a man)	2-640	βaβã ɨwa	βaβã ɨwa	
251153	281-2-710-1	Shipibo-Conibo	281	stepfather	2-710	ɨpa; onãpapa	ɨpa	
251154	281-2-710-2	Shipibo-Conibo	281	stepfather	2-710	ɨpa; onãpapa	onãpapa	
251155	281-2-720-1	Shipibo-Conibo	281	stepmother	2-720	onã-tita	onã-tita	
251156	281-2-730-1	Shipibo-Conibo	281	stepson	2-730	noṣ̌a	noṣ̌a	
251157	281-2-740-1	Shipibo-Conibo	281	stepdaughter	2-740	ini	ini	
251158	281-2-750-1	Shipibo-Conibo	281	orphan	2-750	kačiana	kačiana	
251159	281-2-760-1	Shipibo-Conibo	281	widow	2-760	βɨnomaata aĩβo	βɨnomaata aĩβo	
251160	281-2-770-1	Shipibo-Conibo	281	widower	2-770	kačiãti	kačiãti	
251161	281-2-810-1	Shipibo-Conibo	281	relatives, kinsmen	2-810	kaiβo	kaiβo	
251162	281-2-910-1	Shipibo-Conibo	281	I	2-910	ɨ-a	ɨ-a	
251163	281-2-920-1	Shipibo-Conibo	281	you (singular)	2-920	mi-a	mi-a	
251164	281-2-930-1	Shipibo-Conibo	281	he/she/it	2-930	ha; nato	ha	
251165	281-2-930-2	Shipibo-Conibo	281	he/she/it	2-930	ha; nato	nato	
251166	281-2-940-1	Shipibo-Conibo	281	we	2-940	no-; noa	no-	
251167	281-2-940-2	Shipibo-Conibo	281	we	2-940	no-; noa	noa	
251168	281-2-950-1	Shipibo-Conibo	281	you (plural)	2-950	mato	mato	
251169	281-2-960-1	Shipibo-Conibo	281	they	2-960	hato	hato	
251170	281-3-110-1	Shipibo-Conibo	281	animal	3-110	yoina	yoina	
251171	281-3-200-1	Shipibo-Conibo	281	cattle (bovine)	3-200	[waka]	waka	1
251172	281-3-210-1	Shipibo-Conibo	281	bull	3-210	[waka]-βɨnɨ	waka-βɨnɨ	1
251173	281-3-240-1	Shipibo-Conibo	281	calf	3-240	[waka]-βakɨ	waka-βakɨ	1
251174	281-3-250-1	Shipibo-Conibo	281	sheep	3-250	[oβiha]	oβiha	1
251175	281-3-290-1	Shipibo-Conibo	281	lamb	3-290	[karaniro]-βakɨ	karaniro-βakɨ	1
251176	281-3-350-1	Shipibo-Conibo	281	pig	3-350	[koči]	koči	1
251177	281-3-360-1	Shipibo-Conibo	281	goat	3-360	[čiβo]	čiβo	1
251178	281-3-370-1	Shipibo-Conibo	281	he-goat	3-370	[čiβo]	čiβo	1
251179	281-3-410-1	Shipibo-Conibo	281	horse (equine)	3-410	[kabayo]	kabayo	1
251180	281-3-460-1	Shipibo-Conibo	281	ass, donkey	3-460	[boro]	boro	1
251181	281-3-500-1	Shipibo-Conibo	281	fowl	3-500	isa; hawɨki	isa	
251182	281-3-500-2	Shipibo-Conibo	281	fowl	3-500	isa; hawɨki	hawɨki	
251183	281-3-520-1	Shipibo-Conibo	281	cock, rooster	3-520	atapa; atapa-βɨnɨ	atapa	
251184	281-3-520-2	Shipibo-Conibo	281	cock, rooster	3-520	atapa; atapa-βɨnɨ	atapa-βɨnɨ	
251185	281-3-540-1	Shipibo-Conibo	281	hen	3-540	atapa; atapaawĩ	atapa	
251186	281-3-540-2	Shipibo-Conibo	281	hen	3-540	atapa; atapaawĩ	atapaawĩ	
251187	281-3-550-1	Shipibo-Conibo	281	chicken	3-550	atapa	atapa	
251188	281-3-560-1	Shipibo-Conibo	281	goose	3-560	[kãso]	kãso	1
251189	281-3-570-1	Shipibo-Conibo	281	duck	3-570	nonõ	nonõ	
251190	281-3-580-1	Shipibo-Conibo	281	nest	3-580	naa	naa	
251191	281-3-581-1	Shipibo-Conibo	281	bird	3-581	isa	isa	
251192	281-3-582-1	Shipibo-Conibo	281	seagull	3-582	awai	awai	
251193	281-3-583-1	Shipibo-Conibo	281	heron	3-583	mãṣ̌ã	mãṣ̌ã	
251194	281-3-585-1	Shipibo-Conibo	281	hawk	3-585	tɨtɨ	tɨtɨ	
251195	281-3-586-1	Shipibo-Conibo	281	vulture	3-586	ṣ̌ɨtɨ	ṣ̌ɨtɨ	
251196	281-3-591-1	Shipibo-Conibo	281	bat	3-591	kaši	kaši	
251197	281-3-592-1	Shipibo-Conibo	281	parrot	3-592	tomi; βawa	tomi	
251198	281-3-592-2	Shipibo-Conibo	281	parrot	3-592	tomi; βawa	βawa	
251199	281-3-594-1	Shipibo-Conibo	281	dove	3-594	noβɨṣ̌; ṣ̌oto	noβɨṣ̌	
251200	281-3-594-2	Shipibo-Conibo	281	dove	3-594	noβɨṣ̌; ṣ̌oto	ṣ̌oto	
251201	281-3-596-1	Shipibo-Conibo	281	owl	3-596	popo	popo	
251202	281-3-610-1	Shipibo-Conibo	281	dog	3-610	očiti; hɨma-očiti	očiti	
